date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:16:29	18689/18689	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-4901%22	https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/js/bootstrap-colorpicker.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/js/bootstrap-colorpicker.min.js	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
22:16:29	286/286	---M--	200	added ('OK')	image/png	etag:%2258882170-130%22	https://colorlib.com/polygon/vendors/ion.rangeSlider/img/sprite-skin-flat.png	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/ion.rangeSlider/img/sprite-skin-flat.png	(from https://colorlib.com/polygon/vendors/ion.rangeSlider/css/ion.rangeSlider.skinFlat.css)
22:16:29	70946/70946	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-11522%22	https://colorlib.com/polygon/vendors/jquery.inputmask/dist/min/jquery.inputmask.bundle.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/jquery.inputmask/dist/min/jquery.inputmask.bundle.min.js	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
22:16:29	10804/10804	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-2a34%22	https://colorlib.com/polygon/vendors/jquery-knob/dist/jquery.knob.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/jquery-knob/dist/jquery.knob.min.js	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
22:16:29	4143/4143	---M--	200	added ('OK')	image/png	etag:%2258882170-102f%22	https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/saturation.png	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/saturation.png	(from https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
22:16:29	28011/28011	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-6d6b%22	https://colorlib.com/polygon/vendors/cropper/dist/cropper.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/cropper/dist/cropper.min.js	(from https://colorlib.com/polygon/gentelella/form_advanced.html)
22:16:30	14596/14596	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-3904%22	https://colorlib.com/polygon/vendors/validator/validator.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/validator/validator.js	(from https://colorlib.com/polygon/gentelella/form_validation.html)
22:16:30	384/384	---M--	200	added ('OK')	image/png	etag:%2258882170-1f8%22	https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/hue.png	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/hue.png	(from https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
22:16:30	17074/17074	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-42b2%22	https://colorlib.com/polygon/vendors/jQuery-Smart-Wizard/js/jquery.smartWizard.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/jQuery-Smart-Wizard/js/jquery.smartWizard.js	(from https://colorlib.com/polygon/gentelella/form_wizards.html)
22:16:30	468/468	---M--	200	added ('OK')	image/png	etag:%2258882170-1e8%22	https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha.png	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha.png	(from https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
22:16:30	33588/33588	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-8334%22	https://colorlib.com/polygon/vendors/dropzone/dist/min/dropzone.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/dropzone/dist/min/dropzone.min.js	(from https://colorlib.com/polygon/gentelella/form_upload.html)
22:16:31	13359/13359	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-342f%22	https://colorlib.com/polygon/vendors/pnotify/dist/pnotify.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/pnotify/dist/pnotify.js	(from https://colorlib.com/polygon/gentelella/general_elements.html)
22:16:31	382/382	---M--	200	added ('OK')	image/png	etag:%2258882170-1de%22	https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/hue-horizontal.png	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/hue-horizontal.png	(from https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
22:16:31	4022/4022	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-fb6%22	https://colorlib.com/polygon/vendors/pnotify/dist/pnotify.buttons.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/pnotify/dist/pnotify.buttons.js	(from https://colorlib.com/polygon/gentelella/general_elements.html)
22:16:31	557/557	---M--	200	added ('OK')	image/png	etag:%2258882170-22d%22	https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha-horizontal.png	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha-horizontal.png	(from https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
22:16:32	283770/283770	URF---	200	added ('OK%20(cached)')	image/jpeg		https://colorlib.com/polygon/gentelella/images/media.jpg	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/images/media.jpg	(from https://colorlib.com/polygon/gentelella/media_gallery.html)
22:16:32	7627/7627	URF---	200	added ('OK%20(cached)')	image/png		https://colorlib.com/polygon/gentelella/images/user.png	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/images/user.png	(from https://colorlib.com/polygon/gentelella/widgets.html)
22:16:33	2602/2602	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-a2a%22	https://colorlib.com/polygon/vendors/pnotify/dist/pnotify.nonblock.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/pnotify/dist/pnotify.nonblock.js	(from https://colorlib.com/polygon/gentelella/general_elements.html)
22:16:33	3950/3950	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-f6e%22	https://colorlib.com/polygon/vendors/jquery.easy-pie-chart/dist/jquery.easypiechart.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/jquery.easy-pie-chart/dist/jquery.easypiechart.min.js	(from https://colorlib.com/polygon/gentelella/widgets.html)
22:16:33	1104/1104	URF---	200	added ('OK%20(cached)')	image/png		https://colorlib.com/polygon/gentelella/images/visa.png	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/images/visa.png	(from https://colorlib.com/polygon/gentelella/invoice.html)
22:16:33	1967/1967	URF---	200	added ('OK%20(cached)')	image/png		https://colorlib.com/polygon/gentelella/images/mastercard.png	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/images/mastercard.png	(from https://colorlib.com/polygon/gentelella/invoice.html)
22:16:33	1320/1320	URF---	200	added ('OK%20(cached)')	image/png		https://colorlib.com/polygon/gentelella/images/paypal.png	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/images/paypal.png	(from https://colorlib.com/polygon/gentelella/invoice.html)
22:16:34	2796/2796	URF---	200	added ('OK%20(cached)')	image/png		https://colorlib.com/polygon/gentelella/images/american-express.png	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/gentelella/images/american-express.png	(from https://colorlib.com/polygon/gentelella/invoice.html)
22:16:36	1960/1960	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-7a8%22	https://colorlib.com/polygon/vendors/datatables.net-bs/js/dataTables.bootstrap.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/datatables.net-bs/js/dataTables.bootstrap.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
22:16:36	15661/15661	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-3d2d%22	https://colorlib.com/polygon/vendors/datatables.net-buttons/js/dataTables.buttons.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/datatables.net-buttons/js/dataTables.buttons.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
22:16:37	939/939	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-3ab%22	https://colorlib.com/polygon/vendors/datatables.net-buttons-bs/js/buttons.bootstrap.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/datatables.net-buttons-bs/js/buttons.bootstrap.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
22:16:38	82638/82638	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-142ce%22	https://colorlib.com/polygon/vendors/datatables.net/js/jquery.dataTables.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/datatables.net/js/jquery.dataTables.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
22:16:38	21956/21956	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-55c4%22	https://colorlib.com/polygon/vendors/datatables.net-buttons/js/buttons.flash.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/datatables.net-buttons/js/buttons.flash.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
22:16:38	131347/131347	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-20113%22	https://colorlib.com/polygon/vendors/fullcalendar/dist/fullcalendar.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/fullcalendar/dist/fullcalendar.min.js	(from https://colorlib.com/polygon/gentelella/calendar.html)
22:16:38	20463/20463	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-4fef%22	https://colorlib.com/polygon/vendors/datatables.net-buttons/js/buttons.html5.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/datatables.net-buttons/js/buttons.html5.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
22:16:38	1694/1694	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-69e%22	https://colorlib.com/polygon/vendors/datatables.net-buttons/js/buttons.print.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/datatables.net-buttons/js/buttons.print.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
22:16:38	44715/44715	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258882170-aeab%22	https://colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.concat.min.js	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.concat.min.js	(from https://colorlib.com/polygon/gentelella/fixed_sidebar.html)
22:16:39	1158/1158	---M--	200	added ('OK')	image/png	etag:%2258882170-bb6%22	https://colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/mCSB_buttons.png	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/mCSB_buttons.png	(from https://colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.min.css)
22:16:39	1349/1349	URF---	200	added ('OK%20(cached)')	image/png		https://colorlib.com/polygon/vendors/iCheck/skins/flat/green.png	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/iCheck/skins/flat/green.png	(from https://colorlib.com/polygon/vendors/iCheck/skins/flat/green.css)
22:16:39	3117/3117	URF---	200	added ('OK%20(cached)')	image/png		https://colorlib.com/polygon/vendors/iCheck/skins/flat/green@2x.png	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/iCheck/skins/flat/green@2x.png	(from https://colorlib.com/polygon/vendors/iCheck/skins/flat/green.css)
22:16:40	391/391	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2016%20May%202018%2016:46:39%20GMT	http://cssdeck.com/uploads/media/items/8/8bcLQqF.png	/home/aditya/websites/dummyapifetch/cssdeck.com/uploads/media/items/8/8bcLQqF.png	(from https://colorlib.com/polygon/build/css/custom.min.css)
22:16:40	286/286	URF---	200	added ('OK%20(cached)')	image/png		https://colorlib.com/polygon/vendors/ion.rangeSlider/img/sprite-skin-flat.png	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/ion.rangeSlider/img/sprite-skin-flat.png	(from https://colorlib.com/polygon/vendors/ion.rangeSlider/css/ion.rangeSlider.skinFlat.css)
22:16:41	4143/4143	URF---	200	added ('OK%20(cached)')	image/png		https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/saturation.png	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/saturation.png	(from https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
22:16:42	384/384	URF---	200	added ('OK%20(cached)')	image/png		https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/hue.png	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/hue.png	(from https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
22:16:42	468/468	URF---	200	added ('OK%20(cached)')	image/png		https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha.png	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha.png	(from https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
22:16:43	382/382	URF---	200	added ('OK%20(cached)')	image/png		https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/hue-horizontal.png	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/hue-horizontal.png	(from https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
22:16:43	557/557	URF---	200	added ('OK%20(cached)')	image/png		https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha-horizontal.png	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha-horizontal.png	(from https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
22:16:43	1158/1158	URF---	200	added ('OK%20(cached)')	image/png		https://colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/mCSB_buttons.png	/home/aditya/websites/dummyapifetch/colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/mCSB_buttons.png	(from https://colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.min.css)
